# Time-averaged data for fix stress_6
# TimeStep v_sigmayy_5
93400 0.477584
93500 0.900936
93600 -0.236759
93700 -0.170511
93800 0.340122
93900 0.534149
94000 0.693459
94100 0.251571
94200 1.10829
94300 -0.17398
94400 0.207678
94500 -0.183963
94600 1.13162
94700 0.511047
94800 0.0363269
94900 0.197858
95000 -0.510389
95100 0.581601
95200 -0.778429
95300 0.154285
95400 0.840475
95500 0.649977
95600 0.665784
95700 -0.0325436
95800 0.250899
95900 0.907555
96000 0.425695
96100 -0.211577
96200 -0.171144
96300 0.334454
96400 0.509765
96500 -0.08441
96600 0.134829
96700 0.216533
96800 -0.623973
96900 1.0392
97000 -0.147593
97100 0.935725
97200 -0.126583
97300 -0.00912839
97400 -0.233874
97500 0.277599
97600 0.459175
97700 0.146573
97800 -0.632702
97900 -0.896625
98000 0.486497
98100 0.151978
98200 0.5152
98300 1.08592
98400 -0.54041
98500 -0.960507
98600 0.837581
98700 0.925143
98800 0.761359
98900 -0.236943
99000 0.656363
99100 -0.492534
99200 -0.110232
99300 0.898576
99400 1.21593
99500 -1.17864
99600 -0.141554
99700 -0.136566
99800 0.514696
99900 0.437387
100000 0.641387
100100 1.56076
100200 0.0508831
100300 -0.766137
100400 -0.289418
100500 1.05133
100600 0.164604
100700 0.13808
100800 -1.44734
100900 0.409205
101000 1.06638
101100 -0.273707
101200 0.799319
101300 1.62072
101400 0.615533
101500 0.0535096
101600 -0.307007
101700 -0.19017
101800 0.857367
101900 -0.878049
102000 0.621266
102100 0.703329
102200 0.284712
102300 0.0756761
102400 0.485658
102500 -0.663456
102600 0.429108
102700 0.783451
102800 1.39757
102900 0.873566
103000 -0.04042
103100 0.0855106
103200 -0.0765028
103300 0.281886
103400 0.741391
103500 -0.738623
103600 -0.451962
103700 0.697841
103800 0.115004
103900 1.75136
104000 1.63172
104100 0.194887
104200 -0.635746
104300 -0.509588
104400 0.662495
104500 0.00823987
104600 0.123506
104700 0.0208186
104800 0.548026
104900 0.165769
105000 0.664795
105100 0.297247
105200 0.276306
105300 0.192407
105400 -0.0372204
105500 -0.25376
105600 0.187006
105700 1.23521
105800 0.668347
105900 -0.988506
106000 -0.0684235
106100 0.361492
106200 0.267381
106300 0.482991
106400 1.28337
106500 -0.279439
106600 -0.180909
106700 1.56345
106800 1.15187
106900 -0.123993
107000 -0.850202
107100 -0.273032
107200 -0.12298
107300 -0.403958
107400 0.650565
107500 1.13383
107600 1.19598
107700 0.974721
107800 0.0224115
107900 0.335633
108000 -0.663787
108100 -0.331811
108200 0.296316
108300 -0.217948
108400 0.128062
108500 0.916097
108600 -0.0913957
108700 -0.234421
108800 1.43509
108900 0.207458
109000 1.84541
109100 0.560477
109200 1.015
109300 0.16157
109400 0.413363
109500 -0.141041
109600 -0.689787
109700 -0.669788
109800 -0.315288
109900 0.45919
110000 1.48991
110100 1.52482
110200 0.267945
110300 0.590684
110400 0.12797
110500 0.173877
110600 -0.90068
110700 0.199391
110800 0.163756
110900 1.09652
111000 0.199091
111100 0.572838
111200 -0.900741
111300 0.298387
111400 0.602398
111500 -0.194013
111600 0.216385
111700 0.62275
111800 0.522583
111900 -0.194006
112000 0.564276
112100 0.101494
112200 -0.00203884
112300 -0.591562
112400 0.581312
112500 1.09641
112600 0.580087
112700 0.500011
112800 0.420339
112900 -0.601592
113000 0.420687
113100 -0.206909
113200 -0.217889
113300 0.721421
113400 -0.0560734
113500 1.36732
113600 -0.0493654
113700 0.377145
113800 0.123135
113900 0.446114
114000 1.04145
114100 0.524402
114200 0.0817974
114300 0.705509
114400 -0.925567
114500 0.81805
114600 1.25327
114700 0.76659
114800 -1.38655
114900 -0.544137
115000 0.834213
115100 0.559109
115200 -0.442179
115300 -0.004618
115400 -0.174729
115500 1.17449
115600 1.42173
115700 0.704927
115800 -0.264138
115900 -1.54477
116000 -0.178856
116100 0.324727
116200 0.457907
116300 -0.50234
116400 1.08654
116500 0.666921
116600 -0.0800991
116700 -0.275111
116800 0.0146338
116900 0.365774
117000 0.670917
117100 -0.215374
117200 0.289105
117300 0.708936
117400 0.577466
117500 -0.525527
117600 0.268231
117700 0.600098
117800 0.734044
117900 -0.500639
118000 0.00891128
118100 0.685065
118200 0.244926
118300 -0.232907
118400 0.00188221
118500 -0.333945
118600 0.710722
118700 -0.722212
118800 -0.0663903
118900 0.23571
119000 0.0127752
119100 0.310092
119200 0.106229
119300 0.385012
119400 -1.02472
119500 -0.116174
119600 -0.727359
119700 -0.173846
119800 0.221334
119900 0.221711
120000 0.759046
120100 0.237102
120200 1.02404
120300 -0.0206477
120400 -0.0733463
120500 -0.0392238
120600 -1.13496
120700 0.201876
120800 1.34913
120900 0.754312
121000 -0.596463
121100 0.375964
121200 0.7301
121300 -0.90289
121400 0.411974
121500 -0.555033
121600 -0.848085
121700 -0.0892498
121800 0.45984
121900 0.568375
122000 -0.199145
122100 -0.0147411
122200 0.528652
122300 -0.56866
122400 -0.227202
122500 0.119273
122600 0.326472
122700 1.17253
122800 0.176376
122900 -0.904508
123000 -0.451591
123100 -0.30265
123200 1.04651
123300 -0.56168
123400 -1.58858
123500 -1.12922
123600 -0.345168
123700 -0.0863589
123800 -0.740588
123900 0.0222083
124000 0.254842
124100 0.0349154
124200 0.393423
124300 -0.23975
124400 -1.17899
124500 0.00505348
124600 0.0493689
124700 -0.44515
124800 -0.0568436
124900 -0.635537
125000 0.937248
125100 1.17659
125200 -0.526945
125300 0.0403701
125400 0.260997
125500 -1.19586
125600 0.787713
125700 0.703613
125800 0.434912
125900 0.190311
126000 -0.534268
126100 -0.284114
126200 -0.422765
126300 0.259576
126400 0.504974
126500 -0.304628
126600 0.314482
126700 -0.766084
126800 -0.218298
126900 -0.324094
127000 0.594327
127100 0.334663
127200 0.126615
127300 -0.189622
127400 -0.53319
127500 -0.828122
127600 -0.399035
127700 -0.343956
127800 0.255999
127900 0.331233
128000 0.216135
128100 0.634607
128200 0.903963
128300 0.636175
128400 -0.219266
128500 -1.18012
128600 -0.256594
128700 -0.728798
128800 0.180894
128900 0.738262
129000 0.449
129100 1.22276
129200 0.330338
129300 -0.122671
129400 0.545961
129500 -1.20143
129600 0.493753
129700 0.309572
129800 -0.236554
129900 0.247539
130000 -0.00805088
130100 -0.606828
130200 -0.244719
130300 -0.524066
130400 0.329913
130500 -0.0791884
130600 -0.112206
130700 0.726413
130800 0.507576
130900 0.00293395
131000 0.0298259
131100 -0.349575
131200 -0.0945941
131300 0.587523
131400 1.06335
131500 -0.687804
131600 0.0124121
131700 -0.085638
131800 0.54422
131900 -0.364463
132000 0.242268
132100 -1.08453
132200 0.00214195
132300 0.300191
132400 -0.580724
132500 -0.68963
132600 0.594098
132700 0.662883
132800 -1.23029
132900 0.638315
133000 0.205811
133100 -0.704178
133200 -0.425257
133300 0.587836
133400 0.15297
133500 -0.60693
133600 -0.540287
133700 0.519751
133800 -1.20585
133900 -0.77759
134000 0.934925
134100 0.192402
134200 -0.314836
134300 1.15397
134400 -0.66556
134500 -1.82831
134600 -0.755057
134700 1.74322
134800 0.0555722
134900 -0.88576
135000 -0.399655
135100 0.508577
135200 1.04939
135300 -0.298478
135400 -0.52453
135500 -1.42585
135600 -0.95401
135700 0.0371497
135800 -0.389941
135900 0.325826
136000 -0.124732
136100 0.222969
136200 -1.12776
136300 -0.0142654
136400 0.701618
136500 -0.132807
136600 -0.0453108
136700 -0.184786
136800 -0.00649143
136900 -0.136687
137000 0.49033
137100 1.12928
137200 -0.262953
137300 -0.416589
137400 1.21231
137500 -0.547662
137600 -0.495925
137700 -0.109699
137800 -0.919144
137900 1.29923
138000 1.15112
138100 -0.371575
138200 -0.519866
138300 -0.586291
138400 -0.123572
138500 -0.407121
138600 0.555835
138700 1.10988
138800 0.904288
138900 -0.981812
139000 -0.390465
139100 -0.276204
139200 -0.394334
139300 0.70395
139400 -0.128486
139500 -1.75903
139600 -0.0574663
139700 -0.532851
139800 -0.609109
139900 -0.145096
140000 0.145227
140100 0.111302
140200 -0.659699
140300 -0.69705
140400 1.01765
140500 -0.484678
140600 0.552484
140700 -0.259063
140800 -0.396724
140900 -0.220283
141000 -0.253722
141100 0.258848
141200 0.231727
141300 -0.17585
141400 0.37382
141500 -0.279638
141600 0.0030181
141700 -0.535518
141800 -1.04191
141900 0.773974
142000 0.585507
142100 -0.839714
142200 -0.758444
142300 -0.546155
142400 0.280115
142500 -0.748054
142600 0.107742
142700 -0.0544632
142800 -0.925374
142900 -0.296589
143000 0.0359538
143100 0.155006
143200 0.589355
143300 0.758063
143400 -0.992729
143500 -1.13962
143600 -0.00114869
143700 -1.4548
143800 0.66456
143900 1.02517
144000 0.0396385
144100 0.877926
144200 0.567864
144300 -0.458803
144400 -0.0886961
144500 -1.69779
144600 0.356781
144700 -0.00444828
144800 0.452374
144900 0.362577
145000 -0.221363
145100 -1.28153
145200 0.907268
145300 0.202012
145400 -1.53975
145500 -0.781473
145600 -0.205122
145700 0.495604
145800 -0.0696905
145900 -0.677289
146000 -0.258327
146100 -0.505286
146200 -0.872137
146300 0.37008
146400 -0.23476
146500 -0.56214
146600 -0.211877
146700 0.798579
146800 -0.957409
146900 -0.337734
147000 0.715397
147100 -1.23036
147200 0.0123408
147300 0.794147
147400 -0.38478
147500 -1.20407
147600 -1.31387
147700 -0.0129918
147800 0.898163
147900 0.65982
148000 -0.906309
148100 -0.292801
148200 -0.469696
148300 0.448657
148400 -0.804685
148500 -0.308004
148600 0.662443
148700 -0.442914
148800 -0.900212
148900 -0.275165
149000 0.261859
149100 0.49509
149200 0.991795
149300 -0.248267
149400 -1.64253
149500 -0.630732
149600 -0.56234
149700 0.205899
149800 -1.64017
149900 -0.227715
150000 0.919208
150100 -0.151666
150200 -1.70342
150300 -0.355317
150400 0.46725
150500 0.246649
150600 0.835272
150700 -0.693696
150800 -0.956557
150900 -0.295046
151000 0.843599
151100 -0.0324507
151200 0.701943
151300 -0.780077
151400 -1.00966
151500 0.543092
151600 0.125025
151700 -0.550688
151800 -0.21372
151900 0.740173
152000 0.857149
152100 0.00717961
152200 -1.48909
152300 -1.00033
152400 0.33977
152500 0.0490943
152600 0.232652
152700 -0.536139
152800 -1.12959
152900 -1.13071
153000 -0.650688
153100 0.816899
153200 -0.0703695
153300 -0.207982
153400 0.258643
153500 -0.328131
153600 0.0772627
153700 0.04227
153800 -1.18733
153900 -0.0804736
154000 0.453131
154100 0.27861
154200 -1.53701
154300 -1.45109
154400 0.314992
154500 0.203937
154600 -0.86972
154700 -0.280456
154800 -0.488437
154900 -0.163093
155000 1.29238
155100 -0.000123567
155200 -0.048858
155300 -0.4906
155400 0.170892
155500 -1.4452
155600 -1.16413
155700 0.698958
155800 -0.0654197
155900 -0.568138
156000 -0.00991807
156100 -0.525082
156200 -1.11959
156300 0.650818
156400 0.6263
156500 -0.141178
156600 -0.361727
156700 -0.434263
156800 -0.423311
156900 0.381486
157000 0.776586
157100 0.100137
157200 -0.306618
157300 -0.689031
157400 -1.07344
157500 -0.15779
157600 0.0887756
157700 0.15546
157800 0.304183
157900 -0.168808
158000 -1.08006
158100 -1.36012
158200 -0.893447
158300 0.73219
158400 1.67066
158500 -0.558832
158600 0.261251
158700 -0.254272
158800 -0.0928131
158900 -0.556942
159000 0.0487748
159100 -0.299797
159200 -0.478918
159300 -1.00444
159400 -0.408874
159500 0.21592
159600 0.645957
159700 0.529445
159800 1.91626
159900 -0.382804
160000 -2.53876
160100 -0.543186
